Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Windows Total Heat Gain Energy [J](TimeStep),ROOM1:Zone Windows Total Heat Loss Energy [J](TimeStep),WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),WALL_NORTH:Surface Outside Face Temperature [C](TimeStep),WALL_NORTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Outside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_EAST:Surface Inside Face Temperature [C](TimeStep),WALL_EAST:Surface Outside Face Temperature [C](TimeStep),WALL_EAST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_WEST:Surface Inside Face Temperature [C](TimeStep),WALL_WEST:Surface Outside Face Temperature [C](TimeStep),WALL_WEST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),FLOOR:Surface Inside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOF:Surface Inside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),MYBINDO:Surface Inside Face Temperature [C](TimeStep),MYBINDO:Surface Outside Face Temperature [C](TimeStep),MYBINDO:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep) 
 04/15  18:00:00,35.8,297913.7283873809,0.0,31.54804859712735,35.1899424912911,472589.3563910545,32.88065535666641,37.32460400635268,3458.1267160593293,32.65276169988607,47.69677119978956,81394.49250655662,33.32508047597058,36.714800834640734,-158778.5154221343,31.241205207921528,33.584100254469,1097884.7309191755,35.11699739381928,41.82053999029337,-1526665.0670969845,32.12356749043647,32.16328795928041,30116.875986272178,28.000000000000007,0.0,3873614.4862983115 
 04/15  19:00:00,35.7,60424.72719701759,0.0,31.852963404656037,34.04979249586225,487687.15007874847,33.2082186852346,36.09002507776445,11505.188275543853,33.370582154449494,39.76890933152825,-52430.65888033574,33.454897000308144,35.61803689530224,-82683.04569477272,31.485694378379794,33.63960895108167,1167337.2205409762,35.54626997833,35.73480508684428,-1591478.46769961,31.71591697964203,31.479072156093252,60062.61337945093,28.000000000000004,0.0,4117430.473568302 
 04/15  20:00:00,31.1,0.0,81228.83860396998,32.085241079905835,31.893519502076064,476577.99135373347,33.396818291348964,33.6003208323824,20625.381082397314,33.90132413955878,36.16953968708028,-172251.7021407132,33.51695397539095,33.25465688099136,-33894.4223599003,31.690931944836024,32.144609593596826,1164954.2789192481,35.71204559963856,32.391175571056976,-1571957.507151919,30.495162897982595,28.664299153168827,115945.98029715408,27.999999999999996,0.0,4381053.109340913 
 04/15  21:00:00,28.7,0.0,116889.94258336237,32.22285782562906,30.521797520878625,449466.5997352143,33.452028417216724,31.959951561180688,24712.80575100535,34.16719277700791,33.90973990749531,-246522.58711893143,33.49789723238536,31.69632774559172,-5404.524478168061,31.834673161852983,31.0926904889121,1109897.5972440508,35.625874615702266,30.36497929772639,-1470986.3218369877,29.971306904765697,27.340298360234897,138836.4307038173,28.0,0.0,4509993.99506736 
 04/15  22:00:00,27.7,0.0,130949.91388402416,32.24791698925464,29.69671418713942,412110.4094663144,33.38061652270365,30.94865932228122,22883.0060065372,34.18704914991274,32.51710276709827,-282140.4756969666,33.38228730683455,30.730602136636204,7605.985387380898,31.891797629403797,30.441632285651014,1017855.3866662413,35.33409696533181,28.99664676820525,-1322640.247154683,29.74802147251137,26.802212879924923,144325.93532517646,28.000000000000004,0.0,4488191.488378233 
 04/15  23:00:00,25.9,0.0,154822.53291584208,32.16509152750228,28.6102413360586,368395.29320024047,33.20016112554577,29.67389022249727,17082.281064560386,34.01989404157964,30.96491365049488,-294849.40503503825,33.174182688073266,29.490544901364498,9056.213271520666,31.856938532252116,29.562202188490463,903090.5957323997,34.89713243156779,27.580765480662293,-1159722.2188312968,29.20649040458852,25.719783466796116,156947.2405976148,28.000000000000004,0.0,4235209.858877638 
 04/15  24:00:00,25.0,0.0,169599.2594012385,32.005222045825285,27.694831598151573,324821.20081065584,32.94571055206567,28.62108230069759,9978.570789877007,33.73613831659748,29.659149826946862,-292779.27792171005,32.902910849712306,28.52513715112538,5828.773248596611,31.75291721817706,28.93743951433385,783086.5580207743,34.3808901566185,26.144980791063173,-994623.3228775305,28.736596758479322,24.909655766221363,163687.49792933717,28.0,0.0,3979852.325350926 
 04/16  01:00:00,24.4,0.0,175952.39109209564,31.783079509037275,27.06490144985873,283939.3622839966,32.634403736159506,27.88442413784284,2906.1716484544177,33.374342687267635,28.7744632191331,-282207.6913745404,32.58197367965491,27.738618334147592,809.9384861888678,31.59037374154301,28.436533008080467,665687.4494195651,33.81759522117585,25.119695297969777,-835582.8553635391,28.364980319715073,24.39891262675519,164447.62489987447,28.000000000000004,0.0,3691784.3211188964 
 04/16  02:00:00,23.0,0.0,185006.26214469355,31.51265005902976,26.170368884527868,245456.41923158756,32.28230482686904,26.87515137848372,-4027.5223747713635,32.96191816754013,27.624719909295667,-268444.50538405357,32.22414951061695,26.747018535170472,-5922.369245325792,31.381167067170104,27.697482503021636,551847.1736555113,33.22731269575192,24.40010940303957,-687688.0512176334,27.855512586135887,23.69371498886221,168778.85533468548,28.000000000000007,0.0,3334405.5842478 
 04/16  03:00:00,23.1,0.0,175113.34257197805,31.209707393293254,25.753985378542254,212709.73864239795,31.90356946583115,26.39306690781568,-9667.710420298825,32.521986967056485,26.979440854774314,-250919.41947485643,31.843452466259503,26.275764363296727,-10445.617567950208,31.139489238210277,27.415177178762,449012.5677246181,32.63057504895701,24.01274054819973,-548018.1457498565,27.74491327317321,23.743297904151177,157328.5868459462,28.000000000000004,0.0,2959543.971915961 
