Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Windows Total Heat Gain Energy [J](TimeStep),ROOM1:Zone Windows Total Heat Loss Energy [J](TimeStep),WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),WALL_NORTH:Surface Outside Face Temperature [C](TimeStep),WALL_NORTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Outside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_EAST:Surface Inside Face Temperature [C](TimeStep),WALL_EAST:Surface Outside Face Temperature [C](TimeStep),WALL_EAST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_WEST:Surface Inside Face Temperature [C](TimeStep),WALL_WEST:Surface Outside Face Temperature [C](TimeStep),WALL_WEST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),FLOOR:Surface Inside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOF:Surface Inside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),MYBINDO:Surface Inside Face Temperature [C](TimeStep),MYBINDO:Surface Outside Face Temperature [C](TimeStep),MYBINDO:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep) 
 02/07  13:00:00,21.9,1240227.8996740163,0.0,22.094524848760425,24.88601722094952,63710.11325214281,22.278412006814246,30.389888909734875,-5223.758650012042,22.185706451622856,25.094190411794617,34478.182992643684,22.196435934588074,25.58495067833599,31036.703052190114,22.576104385781385,21.39346784983347,-172301.8623839347,22.075475239817514,31.170880007940518,132077.96537962393,24.59791292436114,23.377919816009694,-83777.34364265352,23.05053295974592,0.0,0.0 
 02/07  14:00:00,24.5,981821.0547842828,0.0,22.08799226628312,26.50668120426573,57642.07166772757,22.267089143877108,30.245257296458675,-9176.089567676698,22.176096003516502,27.46466949386882,29398.518506751683,22.187847850117397,26.9576030787015,25630.305824187435,22.50545295485674,23.480831568562902,-144832.28572482878,22.05983940737105,30.373319807193504,126146.22483743906,24.60076959817866,24.089367894811687,-84808.74554360016,23.040469674244914,0.0,0.0 
 02/07  15:00:00,24.6,813177.5361882286,0.0,22.07149990910424,26.14667035985914,53082.64718776423,22.254445466181703,28.868971577902975,-12482.725297870129,22.15653910397085,27.56088805137597,25826.127083804186,22.170833263257276,26.437044129759578,21244.44862411195,22.466913951094778,23.74614028130229,-139814.29408641218,22.03581578835724,28.38311146273683,122062.21672191202,24.163614637792193,23.675186867296247,-69918.42023330997,23.011930664118285,0.0,0.0 
 02/07  16:00:00,21.6,524522.2590421452,0.0,22.03135187170638,23.36334151788759,43197.49354177475,22.22913813395327,24.790644698499786,-19691.966566866213,22.113374279661365,24.750276414763537,16921.32814334689,22.13153943712141,23.534168327883165,11098.969020042408,22.390117085966207,21.73389648762568,-136069.07200286712,21.98949598878821,24.624310393542263,107057.52538737055,22.785142915417964,21.64000016353384,-22514.27752280133,22.952991166494506,0.0,0.0 
 02/07  17:00:00,20.8,251546.2274927676,0.0,21.984574679261954,21.92924542788727,35096.581069360596,22.197289985620866,22.52137983748289,-27551.396684653013,22.063717246263593,22.62784955401657,9755.394695328485,22.086571636916638,22.05304138060611,2433.5510851619983,22.290423139995006,21.080016903825328,-119127.17030142139,21.939296227542545,21.601113052692178,93792.40131420702,21.92732896231098,20.652503336521704,5600.638822016526,22.88775337105623,0.0,0.0 
 02/07  18:00:00,21.2,59112.04867563643,0.0,21.94040762918081,21.082234863164626,29715.942394962298,22.16816488411752,21.57324661562619,-34201.218859386405,22.016853097375208,21.3128503287885,5249.737044070026,22.044581314392413,21.238435612135216,-3629.4799267825565,22.20646923871115,21.267472938365707,-105066.91566405265,21.894445428221307,18.166561586639563,84018.29834344391,21.349691761299937,20.063586402574288,23913.63666774564,22.831353465748727,0.0,0.0 
 02/07  19:00:00,20.8,0.0,57127.52628072893,21.889269399498737,20.150633857947497,26595.58665284149,22.130408466684813,20.609698417807017,-39185.893706038536,21.96324145011404,20.269614478708405,2933.5936267872908,21.99545126841941,20.315381884551424,-7375.317673373688,22.130063178600572,20.980809642680153,-95561.3262379272,21.845274022236023,16.439299473377176,76914.18381803537,20.9546555310543,19.64976996652956,35679.17351967567,22.385713125757796,0.0,0.0 
 02/07  20:00:00,18.6,0.0,82426.76359030198,21.81867857816315,18.52990183112746,23375.404063962993,22.0711431251494,18.878773534372254,-42483.77342639029,21.891802187461565,18.61617086372577,1.1659268462998473,21.928408312241455,18.640265589471035,-11706.794295266262,22.055572504539164,19.39885772009002,-99206.20220312256,21.773146728990678,15.231782226817455,71724.34160597397,20.23071395713623,18.36830283541417,58295.858327995986,22.23734467359829,0.0,0.0 
 02/07  21:00:00,18.6,0.0,79511.44243194812,21.794280161589956,18.361078172937056,22769.686165523097,22.050199364790586,18.67559800585291,-44016.808881506186,21.865795748094975,18.443712810705144,-85.9389381256565,21.90537000787527,18.45410779666986,-12737.917100059143,22.016154078227,19.25182235940415,-91278.06447131824,21.753281457935994,15.172741859033266,67868.55484719186,20.226842955963775,18.38640682090636,57480.48837829433,22.250591272430018,0.0,0.0 
 02/07  22:00:00,18.7,0.0,80042.1123341114,21.782796810645568,18.28254200391192,21866.635533616623,22.03970703560099,18.57302806312875,-45000.27646592928,21.852731613713086,18.360656793977498,-480.54394836066757,21.894212162221088,18.357314540198693,-13740.92011346757,21.989097135053935,19.229244460336215,-83529.93774267286,21.747066807109103,15.024372697285287,62980.08514892754,20.1992577458268,18.366927141639735,57904.95758788638,22.252353545198766,0.0,0.0 
 02/07  23:00:00,18.7,0.0,82179.35373667472,21.769945408253044,18.185562317051193,20801.916899213138,22.02644261362728,18.453585623462526,-45639.82086183864,21.838418694487938,18.257424032232404,-1075.2101792596038,21.880963370265363,18.246725327200537,-14674.51653306878,21.96183439310978,19.174553156319462,-76793.45929804191,21.73890682424896,14.864051834015482,58129.47902327841,20.14429416133055,18.289411568805576,59251.61094971754,21.983510094078845,0.0,0.0 
 02/07  24:00:00,19.1,0.0,76579.25468292258,21.745010773568556,18.35444764233704,20939.81699969937,22.005325009058893,18.63536035465372,-46768.37711857544,21.81310339333412,18.43857726208786,-810.3210818427722,21.85680125103544,18.408393699737164,-14775.446336776902,21.9320477961032,19.419714367422873,-73533.78604696323,21.71499229589539,14.585467875255931,57745.56362801602,20.17768198238906,18.414686664304554,57202.549956442956,21.830767642218863,0.0,0.0 
 02/08  01:00:00,19.0,0.0,77872.1703230934,21.726521676277518,18.21828127304481,20110.964823266262,21.986596524770505,18.507170092061752,-47151.470776673676,21.794420609346705,18.31057943828647,-1574.7122492686917,21.83937545961705,18.26789101246395,-15937.091664701366,21.906479915386015,19.34192332560792,-70781.2564844819,21.696976022079678,14.131906041982525,55896.02402884971,20.09229146977077,18.32866737838475,59437.542323009984,21.901378656290813,0.0,0.0 
 02/08  02:00:00,17.5,0.0,105305.42757776967,21.717641001058446,16.959398913906078,16347.825120339194,21.977070770888236,17.24243037894277,-48066.83904490797,21.78369708420577,17.03502378395803,-4746.780642910608,21.82760065645754,17.00600296039226,-18775.26198816084,21.88765932189036,18.27188752308777,-71888.23300475389,21.68891974979882,12.192995194049992,48291.76506642055,19.51645334821478,17.15211292058018,78837.52449397394,21.934682335477465,0.0,0.0 
 02/08  03:00:00,15.8,0.0,134669.86523621046,21.708179610933197,15.505483703001001,12270.560106744826,21.965920420201115,15.770553470809366,-48822.90587076035,21.772489965457815,15.558631619729253,-8264.190500038203,21.815429124612287,15.547205745471741,-21982.550496806336,21.86797382681098,16.965891179490598,-73417.26307801412,21.678890642698622,10.264682232271804,40905.22375573648,18.90473910321589,15.878369440950792,99311.12608313774,21.88734957629116,0.0,0.0 
 02/08  04:00:00,15.4,0.0,138363.3228245155,21.69620181800033,15.071616690610497,10886.957290777142,21.951046813485977,15.327851761640957,-48859.07989864833,21.7590820672915,15.12744146629479,-9188.184213684608,21.801201177556106,15.109466304460394,-22642.472330574536,21.849167286876398,16.520603094448173,-71897.47297758279,21.664806698958415,10.07525238599325,39526.694756472716,18.8049936378265,15.69422681600463,102173.55737324046,21.8459377174266,0.0,0.0 
 02/08  05:00:00,16.1,0.0,116983.17392147882,21.68635745541617,15.717987689118791,12012.723892791724,21.93536830900616,15.930425189160227,-47903.02788467052,21.747786332124967,15.770044561072659,-7596.40264244635,21.788993218579716,15.750450556461887,-20757.302612637246,21.83395705756915,16.88881705092824,-66512.64810922634,21.652112315967432,11.891419169730613,43359.73146644704,19.22408037690741,16.55632003599669,87396.92588974185,21.849503897882748,0.0,0.0 
 02/08  06:00:00,15.6,0.0,134482.21516152692,21.67435458241037,15.092019781310094,9090.432364246704,21.919257776738373,15.336898030637848,-47971.57990765649,21.73401165943132,15.15571844392587,-9951.821676131896,21.77395739449247,15.12176634448503,-22709.216747791877,21.81548486818807,16.48030127623464,-68102.5586789216,21.63635944249158,10.369560433889628,40116.75268375837,18.85369997947015,15.843011198203158,99527.9919624968,21.837738472843178,0.0,0.0 
 02/08  07:00:00,16.2,0.0,117026.91226760378,21.663733124816037,15.624543676981157,9699.200520474456,21.90184741899178,15.849216219663512,-46917.928069173926,21.72164565502654,15.688048620350287,-8783.240593331691,21.760322820246895,15.65179413105504,-21133.114338637966,21.79984511600448,16.840578525739236,-63916.428170831634,21.621385537052657,11.475316552616858,43867.85863888793,19.200107344221124,16.514777298455783,87183.65201261299,21.82952428106833,0.0,0.0 
 02/08  08:00:00,16.4,0.0,58737.3164013726,21.660369231738507,16.093224933606198,9230.387564263423,21.88735188249023,16.23903912685484,-44945.438049719465,21.71653127613891,16.114438443517052,-8665.907044768854,21.753914702686583,16.103727616720533,-20582.05530871119,21.793296508194924,16.960967235382963,-62712.53713334257,21.61353533422442,12.546294383181356,45928.36358165513,19.35284950356396,16.71615642460779,81747.18639062399,21.828223469003426,0.0,0.0 
