Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Total Internal Total Heating Energy [J](TimeStep),ROOM1:Space Total Internal Convective Heating Rate [W](Hourly),ROOM1:Zone People Total Heating Energy [J](Hourly),ROOM1:Zone People Total Heating Rate [W](Hourly),ROOM1:Zone Lights Total Heating Energy [J](Hourly),ROOM1:Zone Lights Total Heating Rate [W](Hourly),ROOM1:Zone Windows Total Heat Gain Rate [W](Hourly),ROOM1:Zone Windows Total Heat Loss Rate [W](Hourly),ROOM1:Zone Windows Total Heat Gain Energy [J](Hourly),ROOM1:Zone Windows Total Heat Loss Energy [J](Hourly),WALL_NORTH:Surface Inside Face Temperature [C](Hourly),WALL_NORTH:Surface Outside Face Temperature [C](Hourly),WALL_SOUTH:Surface Inside Face Temperature [C](Hourly),WALL_SOUTH:Surface Outside Face Temperature [C](Hourly),WALL_EAST:Surface Inside Face Temperature [C](Hourly),WALL_EAST:Surface Outside Face Temperature [C](Hourly),WALL_WEST:Surface Inside Face Temperature [C](Hourly),WALL_WEST:Surface Outside Face Temperature [C](Hourly),FLOOR:Surface Inside Face Temperature [C](Hourly),FLOOR:Surface Outside Face Temperature [C](Hourly),ROOF:Surface Inside Face Temperature [C](Hourly),ROOF:Surface Outside Face Temperature [C](Hourly),MYBINDO:Surface Inside Face Temperature [C](Hourly),MYBINDO:Surface Outside Face Temperature [C](Hourly),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Exfiltration Heat Transfer Rate [W](TimeStep),ROOM1:Zone Exhaust Air Heat Transfer Rate [W](TimeStep),Environment:Site Total Zone Exfiltration Heat Loss [J](Hourly),Environment:Site Total Zone Exhaust Air Heat Loss [J](Hourly),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep),ROOM1:Zone Air System Sensible Heating Rate [W](Hourly),ROOM1:Zone Air System Sensible Cooling Rate [W](Hourly) 
 04/28  16:00:00,39.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,310.6895423296631,0.0,1118482.352386787,0.0,27.37296739117394,38.02065834165617,27.41914922622065,43.83300977664267,27.531309926581947,55.83820841018219,27.757541581575623,40.94391720371756,27.432437583217443,35.10620273184176,28.030212705520277,53.95340886152348,32.17786724115604,34.835138659202016,24.0,0.0,0.0,0.0,0.0,0.0,3122893.5062558316,0.0,867.4704184043976 
 04/28  17:00:00,38.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,187.782685774642,0.0,676017.6687887112,0.0,27.20454571993034,37.26080878305507,27.313972301313107,40.892733244332696,27.3781906779684,57.653560585354434,27.587895496472406,39.89175612921171,27.14644738118223,34.95199544199207,27.907234967312494,48.91416144746421,30.31925266118583,32.7443738058746,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2915972.7633170993,0.0,809.9924342547498 
 04/28  18:00:00,37.0,813599.9999999999,97.61284969191999,777600.0,216.0,36000.0,10.0,116.69056529989221,0.0,420086.035079612,0.0,27.081997385126837,36.36375126019718,27.247572423178546,38.77534489853808,27.289754202450208,49.44122594209786,27.455931341135567,38.518791199901834,26.984026438931494,34.68581151694491,27.823721248032843,42.451827578675385,29.327852920036662,31.54903915711668,24.0,0.0,0.0,0.0,0.0,0.0,2772213.7687459528,0.0,770.0593802072091 
 04/28  19:00:00,33.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,32.18798146605615,0.0,115876.73327780214,0.0,26.91279677231324,33.71360736850071,27.13551149729614,35.97910710162557,27.17038355813083,39.95293883977314,27.27311215723413,35.90258049971253,26.80046095550616,33.36892616295764,27.676530299954553,35.5167659723239,27.48070160272482,28.280097170159138,24.0,0.0,0.0,0.0,0.0,0.0,2394441.0839287243,0.0,665.1225233135345 
 04/28  20:00:00,32.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,5.565336218808266,0.0,20035.210387709758,0.0,26.840521911719446,32.46295854872537,27.088215427573996,34.568592543966545,27.149412207592263,37.38778230271329,27.184256832905167,34.58942194181642,26.722225080461335,32.77615250638639,27.614095112637298,32.50398401265378,26.878927222965217,27.33033450636117,24.0,0.0,0.0,0.0,0.0,0.0,2305190.226312223,0.0,640.3306184200619 
 04/28  21:00:00,30.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,0.0,4.436516832004715,0.0,15971.460595216975,26.82028478445657,31.225830748499497,27.074568838981136,33.16061966263836,27.166747061372043,35.326769492893504,27.145887244627723,33.24024220897879,26.699451684885595,31.91889355278636,27.588909049658948,30.240571982202173,26.114975745173183,25.766331589712877,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2267782.570016033,0.0,629.9396027822314 
 04/28  22:00:00,30.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,0.0,4.594704479871656,0.0,16540.936127537963,26.813660739079427,30.65478866169427,27.062591114337348,32.45432551002394,27.179543365897036,34.15395789084011,27.12103797765903,32.55125677854583,26.6937531105721,31.619061965149953,27.562382818233576,28.713981015211008,26.087516795856004,25.70616175895117,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2256495.4506095485,0.0,626.8042918359857 
 04/28  23:00:00,29.0,50400.0,6.86738053844,43200.0,12.0,7200.0,2.0,0.0,9.362315753575858,0.0,33704.33671287309,26.772389785045828,29.930155818816694,27.014786040130048,31.606279245660772,27.14338471167993,33.02171004546813,27.062453956151415,31.70945435530244,26.65647304557405,31.10533561979868,27.486688691201273,27.413718686256633,25.730312507905523,24.97924873241334,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2100124.5377852255,0.0,583.3679271625626 
 04/28  24:00:00,28.0,50400.0,6.867380538439998,43200.0,12.0,7200.0,2.0,0.0,13.967474300275127,0.0,50282.907480990456,26.71871234647934,29.23113235308477,26.954058917372198,30.810973325232652,27.085392807828804,32.05026663440314,26.99253068320955,30.91149173503472,26.60920228875361,30.569385914343503,27.388894664213556,26.2181274579972,25.34840184069958,24.22211289952952,24.0,0.0,0.0,0.0,0.0,0.0,2041630.1489453318,0.0,567.1194858181477 
 04/29  01:00:00,27.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,18.329791012683064,0.0,65987.24764565902,26.651426368065714,28.53983912194001,26.87953495617211,30.030428830219684,27.00817253887845,31.145215079126444,26.910023739902954,30.122401115112034,26.54998754588178,30.015455553809442,27.271880293078826,25.112446918255646,24.96490072097697,23.482286705550905,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1999321.414687683,0.0,555.3670596354675 
 04/29  02:00:00,27.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,18.68555994419136,0.0,67268.0157990889,26.576877374565587,28.206877136232787,26.795647919073545,29.654915364021118,26.92061248534804,30.676608963856943,26.821188735086363,29.732851237052593,26.48481349417934,29.759784745294038,27.145309266088322,24.24016527480215,24.87217212016583,23.35815794213812,24.0,0.0,0.0,0.0,0.0,0.0,1923517.246596004,0.0,534.3103462766678 
 04/29  03:00:00,23.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,33.57156489529906,0.0,120857.63362307662,26.473857934647963,26.623729971859564,26.69212531147677,27.91202517773531,26.80331012711548,28.898519256567173,26.704886587615178,27.99089318182702,26.390989983895498,28.29774043856345,26.987006530962674,22.903387486815014,23.57486168534922,20.85241337083619,24.0,0.0,0.0,0.0,0.0,0.0,1818925.2179904666,0.0,505.2570049973518 
 04/29  04:00:00,25.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,25.345725463565298,0.0,91244.61166883507,26.38684037614005,26.697832119818397,26.592647645919296,27.958391934399856,26.701451084439384,28.83986696933812,26.60533665219727,28.012076149848543,26.314932589463915,28.471000211453873,26.84730341436313,22.416655436507835,24.165323123949577,22.072576109133934,24.0,0.0,0.0,0.0,0.0,0.0,1733842.803738789,0.0,481.6230010385525 
 04/29  05:00:00,26.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,21.251841891056582,0.0,76506.6308078037,26.2979110206643,26.7380670016465,26.491604622427886,27.95880994286807,26.59767344423891,28.73206991231172,26.504542136603682,27.988155199959433,26.236763710747166,28.59271236620399,26.70763652924106,22.067133336585588,24.415429581511148,22.6450972352809,24.0,0.0,0.0,0.0,0.0,0.0,1650238.808521578,0.0,458.3996690337717 
 04/29  06:00:00,26.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,21.41836287858751,0.0,77106.10636291503,26.199757426758993,26.56769783637584,26.384320967212542,27.742179534589706,26.485047164134517,28.44357370032437,26.39520486511388,27.797581661856686,26.149039759214524,28.496851722934792,26.559909137757202,21.55384784987399,24.31692644090856,22.56788080705371,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1559110.4975460873,0.0,433.08624931835755 
 04/29  07:00:00,26.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,27.974237295966898,0.0,100707.25426548083,0.0,26.183606981772932,27.257138974107416,26.337850740843958,28.073783662380766,26.45428569397324,28.805687978839952,26.368106338545537,30.876872052024332,26.14453394612495,28.392753352613152,26.503573317924186,23.740471794622767,24.650815682718473,22.842796654691483,24.0,0.0,0.0,0.0,0.0,0.0,1522816.3289148794,0.0,423.0045358096887 
 04/29  08:00:00,30.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,99.16762902849453,0.0,357003.4645025803,0.0,26.237796920701204,29.337603659928998,26.345396477227993,30.10726312654653,26.493604627544617,30.774195880861694,26.412085829183194,42.02844217671272,26.20988915520239,29.497983850965838,26.5285647672938,30.504674020086338,26.346729310716228,25.85344796122422,24.0,0.0,0.0,0.0,0.0,0.0,1564508.6573477434,0.0,434.58573815215095 
 04/29  09:00:00,33.0,727200.0,87.87808861503999,691200.0,192.0,36000.0,10.0,192.95156073994661,0.0,694625.6186638079,0.0,26.41651952816944,31.43225856738069,26.47231442331846,33.30321591988039,26.656809703938137,32.91720781900715,26.585212048206685,53.55324395879621,26.42441822158875,30.741185470783414,26.69418210701291,39.02301995880335,28.306341959831457,28.78106494852102,24.0,0.0,0.0,0.0,0.0,0.0,1977462.1640631754,0.0,549.2950455731043 
 04/29  10:00:00,36.0,727200.0,87.87808861503999,691200.0,192.0,36000.0,10.0,338.2820348159409,0.0,1217815.3253373872,0.0,26.67684207764541,33.840224943381386,26.679046219563062,38.0118093511377,26.90134833137072,35.171227482512045,26.85491073040658,54.551912148890125,26.801598727248848,32.20090621629384,26.96449828209104,46.852006756644556,31.039661903800834,32.557215882320406,24.0,0.0,0.0,0.0,0.0,0.0,2248991.2228682037,0.0,624.7197841300566 
 04/29  11:00:00,36.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,466.23728549678356,0.0,1678454.2277884209,0.0,26.97542019565795,35.12664325736914,26.94441068474713,41.972285924420774,27.18463773982719,36.346687899030094,27.18662424205019,52.063249136184496,27.255432397135735,32.652417130039396,27.29718266431041,52.746464979635824,32.477861551900446,33.88885361092002,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2610832.78148073,0.0,725.2313281890916 
 04/29  12:00:00,37.0,813599.9999999999,97.61284969191999,777600.0,216.0,36000.0,10.0,556.802290543346,0.0,2004488.2459560456,0.0,27.254920540219953,36.339233914667716,27.206809533063538,45.792058776858575,27.44990789169066,37.47471493099584,27.518043679166173,48.093918603437295,27.656171106373584,33.33987073906661,27.633680410755918,57.35533431099553,33.6037088882382,35.27641028781471,24.0,0.0,0.0,0.0,0.0,0.0,2945241.8100590846,0.0,818.1227250164123 
 04/29  13:00:00,38.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,582.8576968555687,0.0,2098287.7086800477,0.0,27.457577335440003,37.33875699408951,27.4097109090123,48.90094071875744,27.63964708009953,39.30377288868153,27.777082181269808,43.63959495366599,27.89524674718578,34.031511558447384,27.908555054120352,61.385248949933036,34.21362117863828,36.19708303049174,24.0,0.0,0.0,0.0,0.0,0.0,3205444.3815561803,0.0,890.401217098939 
 04/29  14:00:00,39.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,542.1182727397301,0.0,1951625.7818630282,0.0,27.55278109672014,38.08860208265148,27.522304750718224,49.49117111148294,27.723487232998963,46.68000917449345,27.919633970270198,43.26387389659719,27.92931715589774,34.73284590855832,28.082450625064464,63.19526325793322,34.2231416648043,36.455148264692866,23.999999999999996,0.0,0.0,0.0,0.0,0.0,3335175.961661277,0.0,926.4377671281325 
 04/29  15:00:00,40.2,813599.9999999999,97.61284969191999,777600.0,216.0,36000.0,10.0,445.1856805121435,0.0,1602668.4498437166,0.0,27.534512650405745,38.833637304657366,27.53826135684765,47.74311339080349,27.69749064403611,52.592623915582166,27.931912772127667,42.80367006277077,27.770919731087705,35.52658156988841,28.142593803339473,59.9151969865613,33.88710055714148,36.748537302889304,24.000000000000004,0.0,0.0,0.0,0.0,0.0,3323528.1194318407,0.0,923.2022553977336 
 04/29  16:00:00,39.2,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,307.45548039304583,0.0,1106839.729414965,0.0,27.413579267238614,38.34465809997016,27.473211780506603,44.71212446398896,27.579028187799604,57.17396006497228,27.824829001309425,41.66579215094046,27.482097174735433,35.47786515395484,28.09316717578099,55.68396665781197,32.26551413129954,34.95583002791852,24.000000000000004,0.0,0.0,0.0,0.0,0.0,3172938.9058016236,0.0,881.3719182782288 
 04/29  17:00:00,38.8,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,180.14408055967974,0.0,648518.6900148471,0.0,27.252003840237133,37.722887992077425,27.37946473582142,41.71862385379692,27.43668365635022,59.34832839676391,27.664276612681544,40.64376281074002,27.19638351957566,35.508434171488275,27.99277695352337,50.30466464593158,30.543404506320826,33.305776639074395,24.0,0.0,0.0,0.0,0.0,0.0,2977662.4600608735,0.0,827.1284611280205 
 04/29  18:00:00,38.5,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,120.47523073335338,0.0,433710.8306400722,0.0,27.15700857308191,37.183701207219215,27.339136444336386,39.869315412700914,27.380066372752715,51.44967450053568,27.560900305154227,39.59133481463708,27.059877251385355,35.526898537266426,27.95124178254944,43.98567959259874,29.742367656487204,32.44719611075243,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2859793.073011227,0.0,794.3869647253408 
 04/29  19:00:00,37.8,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,50.30112559243753,0.0,181084.0521327751,0.0,27.02467061579284,35.70513009704436,27.25774599893072,38.38470880034154,27.301521910884965,42.74865050486765,27.41481114154286,38.28655686863876,26.913387453352392,35.36601697974326,27.852508032235725,37.36454420396569,28.782197678018974,31.051730206970888,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2528340.7286282163,0.0,702.3168690633934 
 04/29  20:00:00,32.3,295200.0,39.20428323064,259200.0,72.0,36000.0,10.0,3.5866379690625116,0.0,12911.896688625042,0.0,26.948843482623204,33.17867496207996,27.216559276510946,35.544180797435835,27.28068549020118,38.60816088474057,27.32181931102998,35.57483752078801,26.83033834722674,33.58248670743605,27.789768687975553,33.368421822719434,26.840964876434782,27.141566703431295,23.999999999999993,0.0,0.0,0.0,0.0,0.0,2425177.3439530204,0.0,673.6603733202835 
 04/29  21:00:00,30.1,295200.0,39.20428323064,259200.0,72.0,36000.0,10.0,0.0,4.758569241608224,0.0,17130.849269789604,26.935438479375104,31.761001795857972,27.21098440731312,33.906164127233566,27.30780684472708,36.25845119659825,27.289406753211207,34.009139776955394,26.81429380329593,32.50089444598099,27.771900448798476,31.07879909589379,26.191759609222345,25.81182647333219,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2393707.2655346403,0.0,664.9186848707334 
 04/29  22:00:00,29.7,295200.0,39.20428323064,259200.0,72.0,36000.0,10.0,0.0,6.557828763097468,0.0,23608.183547150882,26.935116545639485,31.013036988161062,27.206272681167675,33.01227918223193,27.328791021886794,34.908419672730105,27.269793209998117,33.14444153156429,26.814689602595877,31.97889560644788,27.749864267669025,29.501280178664555,26.051095585272265,25.515611950156085,23.999999999999993,0.0,0.0,0.0,0.0,0.0,2386863.4118957417,0.0,663.0176144154838 
 04/29  23:00:00,26.7,50400.0,6.867380538440001,43200.0,12.0,7200.0,2.0,0.0,19.20043297724975,0.0,69121.5587180991,26.888514905291114,29.550761721201514,27.157386372345485,31.35067431686387,27.288147410458706,32.82312690585055,27.204878725292904,31.618285212272802,26.771459011964616,30.734185957593983,27.665411688609268,27.77607127020342,25.109483956184476,23.577582831491213,24.0,0.0,0.0,0.0,0.0,0.0,2220721.1076705814,0.0,616.8669743529393 
 04/29  24:00:00,26.3,50400.0,6.867380538439999,43200.0,12.0,7200.0,2.0,0.0,20.775825416052225,0.0,74792.971497788,26.83834520196221,28.86724396699532,27.098893610092066,30.56660471346587,27.233706686363316,31.822954865521663,27.137368737476944,30.852631139587594,26.727755509044727,30.17504159245898,27.568527267949772,26.5870704354516,24.941448085250954,23.261403233952365,24.0,0.0,0.0,0.0,0.0,0.0,2164875.221475454,0.0,601.3542281876261 
 04/30  01:00:00,26.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,21.8816659231812,0.0,78773.99732345232,26.773757907668315,28.294815023668832,27.024272367718993,29.88942305534187,27.158574641588153,30.977365547573473,27.05652088522317,30.171212937814182,26.671318013126246,29.74119915210844,27.452680929292118,25.58601450229789,24.805750191986135,23.04581090706779,24.0,0.0,0.0,0.0,0.0,0.0,2126244.4884648453,0.0,590.6234690180127 
 04/30  02:00:00,24.9,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,25.273014226288446,0.0,90982.8512146384,26.691767259913295,27.512553510266788,26.933406744028574,28.980141767923616,27.062528691602,29.934898247466553,26.959409651076328,29.255251988690414,26.59845288029245,29.112045512617726,27.316851486591816,24.685088076864503,24.472726843642647,22.440731975709127,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2041973.3095351725,0.0,567.2148082042146 
 04/30  03:00:00,24.9,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,24.83988582437651,0.0,89423.58896775544,26.601304119804514,27.12786044307915,26.83236159346511,28.5197284977527,26.95621973625339,29.379245082629446,26.85485294635245,28.777344826778357,26.518041519462265,28.80547856233491,27.17226013442226,24.006977908768285,24.42533864336741,22.39897450343119,24.0,0.0,0.0,0.0,0.0,0.0,1951515.6050339346,0.0,542.0876680649818 
 04/30  04:00:00,25.0,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,23.028791830720916,0.0,82903.6505905953,26.505166214185472,26.97657939213005,26.72477536438103,28.315973480655753,26.843479177900296,29.12058502114971,26.74549244362891,28.574127475345446,26.432443160791358,28.59284836385612,27.022944014013138,23.728287719429947,24.4817687255113,22.589188661815342,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1857493.4592814154,0.0,515.9704053559487 
 04/30  05:00:00,24.9,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,21.212390434419287,0.0,76364.60556390944,26.40441162088659,26.826122484594393,26.61272793347475,28.100838303765727,26.726026112080618,28.859274106065847,26.6322881286846,28.35850669207587,26.342354948750025,28.36339346682384,26.870558085090952,23.67872353391668,24.53460325537924,22.789054944947907,24.0,0.0,0.0,0.0,0.0,0.0,1760697.9222820348,0.0,489.08275618945413 
 04/30  06:00:00,24.9,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,0.0,21.286036753298028,0.0,76629.7323118729,26.29872003200311,26.626121464900052,26.497295547176446,27.84936378362839,26.60400552066148,28.55422607753243,26.51490364293037,28.089856266436918,26.247019220399753,28.181027069384207,26.714960554078186,23.23703653563633,24.434359335070383,22.696977403859023,24.0,0.0,0.0,0.0,0.0,0.0,1660109.3157629885,0.0,461.1414766008302 
 04/30  07:00:00,25.7,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,28.005437143561792,0.0,100819.57371682246,0.0,26.276528412676807,27.395448762907503,26.44371321166984,28.30775836746533,26.56544495119888,28.99990935824884,26.481278288951657,30.785397507912553,26.23602806404472,28.26676161808001,26.653334139578277,25.211950299713738,24.93288994989632,23.327457032365544,24.0,0.0,0.0,0.0,0.0,0.0,1619156.728515878,0.0,449.76575792107724 
 04/30  08:00:00,30.3,79200.0,14.867380538439999,43200.0,12.0,36000.0,10.0,103.37410898050572,0.0,372146.79232982063,0.0,26.331951401021165,29.68276366308514,26.449709330867957,30.553791333409496,26.604358256800896,31.247774599691187,26.525823412530766,40.403865058391126,26.301878353234397,29.58051843737492,26.68196415106608,31.292098713902693,26.78342309209711,26.70074978793764,23.999999999999996,0.0,0.0,0.0,0.0,0.0,1663283.0284883429,0.0,462.0230634689841 
 04/30  09:00:00,32.5,727200.0,87.87808861504,691200.0,192.0,36000.0,10.0,192.438007222732,0.0,692776.8260018353,0.0,26.504829668550695,31.493205243607544,26.570513552216525,33.25859877948706,26.760298528752006,33.140589677882005,26.691496573949973,50.94596102537552,26.502621949876772,30.59021451892932,26.84364037279773,39.35718538740206,28.39652848404296,28.99499645516596,24.0,0.0,0.0,0.0,0.0,0.0,2068362.6425995736,0.0,574.5451784998816 
 04/30  10:00:00,33.7,727200.0,87.87808861503999,691200.0,192.0,36000.0,10.0,321.0453448569815,0.0,1155763.2414851333,0.0,26.73772379040042,33.10901371472277,26.75369512586783,37.39010329199484,26.976373499600683,34.720140250373944,26.929632154968544,53.6654489973143,26.83661499808433,31.327108282964314,27.084982193259336,48.21382863691281,30.506782964503543,31.564413214162983,24.0,0.0,0.0,0.0,0.0,0.0,2308858.907051694,0.0,641.3496964032483 
 04/30  11:00:00,37.4,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,465.2661912046115,0.0,1674958.2883366016,0.0,27.044202590077745,35.416815620431564,27.015962478945262,43.23758750748923,27.266632986527064,36.94456536066865,27.262160562748072,53.53263179188681,27.284932889715765,33.01728156926694,27.42598112976304,55.964719384500604,32.853634726283474,34.98958748907444,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2682159.2392700575,0.0,745.0442331305716 
 04/30  12:00:00,38.2,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,547.1508466248296,0.0,1969743.0478493865,0.0,27.31592743506561,36.85265307075683,27.263476842936765,46.63548928083132,27.523579771295594,38.223774112308014,27.579164432418665,49.21014472949043,27.64508704758512,33.81989515974564,27.755120928912987,59.61187530888836,33.904296687335545,36.37225855901403,24.000000000000004,0.0,0.0,0.0,0.0,0.0,3004325.1400574646,0.0,834.5347611270735 
 04/30  13:00:00,39.0,813600.0,97.61284969191996,777600.0,216.0,36000.0,10.0,543.6715764136059,0.0,1957217.6750889812,0.0,27.478740532650054,37.66300023333954,27.424258728522126,48.052424610637104,27.673420379736402,39.62986781204581,27.795412293188466,44.09811952958865,27.787904676552127,34.535839364711755,27.989470077315957,59.64701750531529,34.11552116784355,36.899192391464226,24.0,0.0,0.0,0.0,0.0,0.0,3211586.622680213,0.0,892.107395188948 
 04/30  14:00:00,39.2,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,498.46847574208704,0.0,1794486.5126715133,0.0,27.546806045817874,38.15304092537391,27.51407724628488,47.911515817160385,27.730176700372855,45.302777715577214,27.911078878983034,43.265276263969184,27.794150106210033,34.973455293868035,28.13551090594106,60.051923848684126,33.87475424334758,36.68875340924876,24.0,0.0,0.0,0.0,0.0,0.0,3302115.622435172,0.0,917.2543395653256 
 04/30  15:00:00,39.4,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,394.29306724706606,0.0,1419455.0420894378,0.0,27.503560394858734,38.22171824611,27.515692654375883,46.479456727033615,27.678740563426757,50.38446721348735,27.89980957495104,42.75691228763081,27.63655196530662,35.341648612549996,28.16559641885561,58.05928783976869,32.879319549348565,35.50295692556176,24.0,0.0,0.0,0.0,0.0,0.0,3259433.0866782423,0.0,905.3980796328451 
 04/30  16:00:00,39.9,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,288.87083412268413,0.0,1039935.0028416628,0.0,27.409113413939114,38.59324692662972,27.470287461492568,44.13758886291954,27.58433279353138,52.59121624410065,27.82023164237936,42.31340403556219,27.410964806379212,35.786676098066415,28.137197381504496,53.79667474953919,32.060631913588395,35.267758411648686,24.0,0.0,0.0,0.0,0.0,0.0,3146807.6053077313,0.0,874.1132236965921 
 04/30  17:00:00,40.0,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,196.95713467811507,0.0,709045.6848412142,0.0,27.29947197188853,38.41846518806967,27.419022329814123,42.28350090873273,27.488367161525137,55.18351633142256,27.712301870266323,41.786998873191756,27.22584455548375,36.07306832754016,28.08338030879056,50.45962915165186,30.914227928115338,34.11477549175777,24.0,0.0,0.0,0.0,0.0,0.0,3016539.9938775436,0.0,837.9277760770955 
 04/30  18:00:00,39.4,813600.0,97.61284969191999,777600.0,216.0,36000.0,10.0,118.18020157903428,0.0,425448.7256845234,0.0,27.19316211680274,37.52720197366357,27.371571741758192,40.49289658683105,27.410169929327225,49.55042518269491,27.598976066222413,40.55651739448885,27.09093486352556,36.05211618130569,28.01910207536778,44.54804887993336,29.729966772367675,32.38582549929879,23.999999999999993,0.0,0.0,0.0,0.0,0.0,2898868.095245284,0.0,805.2411375681345 
 04/30  19:00:00,34.6,295200.0,39.20428323064,259200.0,72.0,36000.0,10.0,44.10047920711971,0.0,158761.72514563098,0.0,27.048493055811267,34.998237310538826,27.27884599192884,37.48454483705027,27.30483121509937,40.63115230725124,27.442358187261657,37.742646891756166,26.934664912668925,34.487555407236506,27.89667786565627,37.87224808517116,28.236087922152706,29.781963031074042,24.0,0.0,0.0,0.0,0.0,0.0,2545454.867216166,0.0,707.0707964489351 
 04/30  20:00:00,33.1,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,18.003127070356896,0.0,64811.25745328483,0.0,26.98987263198673,33.67886520283031,27.24315997661827,35.81698685318825,27.286604386900176,37.86088425419528,27.36828625444422,36.130365006959146,26.870610785835087,33.730941990043604,27.84643470013804,35.27985055215094,27.862629896428984,29.327497536222495,24.000000000000004,0.0,0.0,0.0,0.0,0.0,2471561.671132474,0.0,686.5449086479096 
 04/30  21:00:00,32.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,12.602001051906417,0.0,45367.2037868631,0.0,26.984532731111102,32.72059251394413,27.241336010437177,34.61983885753449,27.310678699853263,36.07405881693569,27.34532807030967,34.941568449474445,26.86281575272994,33.12215238093774,27.835523619672898,33.35195450800542,27.450875020939293,28.47920948747685,24.0,0.0,0.0,0.0,0.0,0.0,2449967.9371344238,0.0,680.5466492040066 
 04/30  22:00:00,31.0,295200.0,39.20428323063999,259200.0,72.0,36000.0,10.0,6.32698453966343,0.0,22777.144342788346,0.0,26.981652715184417,31.88657951272786,27.23543229489619,33.6440591123702,27.322057087417694,34.765284017614455,27.32401739581527,33.9842161282986,26.8598430575931,32.563924987389676,27.81216949950914,31.732722937329207,27.008046435722292,27.527428934284785,23.999999999999996,0.0,0.0,0.0,0.0,0.0,2437544.333458039,0.0,677.0956481827886 
 04/30  23:00:00,29.6,50400.0,6.86738053844,43200.0,12.0,7200.0,2.0,0.0,1.108953975735539,0.0,3992.234312647941,26.943874354385912,31.000610754049966,27.19237260687911,32.648903939231445,27.286188072722737,33.56887326408893,27.26799996618287,33.01976375278086,26.82486526256056,31.88653765881419,27.740611607435095,30.334617045317486,26.47365695904307,26.40399430344803,24.0,0.0,0.0,0.0,0.0,0.0,2280227.0013786783,0.0,633.396389271855 
