Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ROOM1:Zone Windows Total Heat Gain Energy [J](TimeStep),ROOM1:Zone Windows Total Heat Loss Energy [J](TimeStep),WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),WALL_NORTH:Surface Outside Face Temperature [C](TimeStep),WALL_NORTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Outside Face Temperature [C](TimeStep),WALL_SOUTH:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_EAST:Surface Inside Face Temperature [C](TimeStep),WALL_EAST:Surface Outside Face Temperature [C](TimeStep),WALL_EAST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),WALL_WEST:Surface Inside Face Temperature [C](TimeStep),WALL_WEST:Surface Outside Face Temperature [C](TimeStep),WALL_WEST:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),FLOOR:Surface Inside Face Temperature [C](TimeStep),FLOOR:Surface Outside Face Temperature [C](TimeStep),FLOOR:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOF:Surface Inside Face Temperature [C](TimeStep),ROOF:Surface Outside Face Temperature [C](TimeStep),ROOF:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),MYBINDO:Surface Inside Face Temperature [C](TimeStep),MYBINDO:Surface Outside Face Temperature [C](TimeStep),MYBINDO:Surface Inside Face Net Surface Thermal Radiation Heat Gain Energy [J](TimeStep),ROOM1:Zone Mean Air Temperature [C](TimeStep),ROOM1:Zone Air System Sensible Heating Energy [J](TimeStep),ROOM1:Zone Air System Sensible Cooling Energy [J](TimeStep) 
 05/18  22:00:00,23.9,0.0,167086.43727125163,28.521774442977353,24.8486228934424,511916.85025789775,29.408532389992928,25.836504764694997,193162.177331824,31.11113110072454,28.540072015530207,-384605.7269422065,30.18795286424552,26.451225264712722,-62304.33948205123,27.92835412249882,25.267547899892023,1350679.9329158366,32.65136753454162,24.387712540471203,-1757576.3466947218,26.17329607846966,22.397704571676513,148727.45261342157,27.999999999979448,0.0,1278947.6134147954 
 05/18  23:00:00,20.6,0.0,208881.07465247708,28.512959049741426,23.487463936144476,458949.75676924794,29.327203298090595,24.324544184248133,172264.73742722825,31.01728792527475,26.541027498145557,-407684.6451792894,30.005350638047148,24.919077202149804,-54910.09624347806,27.989093097681284,24.1395877403007,1205936.9594617228,32.18417558342911,22.610654060775026,-1549825.6409773938,25.282450981090392,20.585421944374957,175268.92874196233,27.99999999999778,0.0,1086080.8214874247 
 05/18  24:00:00,20.1,0.0,213977.1013969544,28.427684024111247,22.893038994187673,407956.8281010901,29.174104891581507,23.643945447127486,148819.79082532282,30.789381961165816,25.512935087692732,-408049.61438283755,29.76982120099686,24.191260340315047,-53430.38645646811,27.98343914437893,23.72229131565143,1058042.6900784136,31.625601372341844,21.396146284006708,-1327810.545996825,25.05264034414529,20.221522321033945,174471.23783130464,27.999999999999787,0.0,935376.094937202 
 05/19  01:00:00,20.1,0.0,212154.552994715,28.268777402718804,22.525414785091446,359299.48659147794,28.95371852026654,23.20452909454003,124999.66595312637,30.463723540144535,24.792925655354775,-397268.38413934066,29.481035648914553,23.697632799873773,-56511.72935713856,27.90496587060258,23.523051449229353,913916.5519380311,31.009264949224683,20.400964597863368,-1112594.8012047135,24.902795885012267,20.09772089699186,168159.2102185575,27.99999999999998,0.0,779238.2471475853 
 05/19  02:00:00,18.7,0.0,227487.10550289956,28.048404699839775,21.77597641291522,312409.11168682127,28.680713789090856,22.361331363573683,101528.79832157615,30.073137742080878,23.718309144371048,-383372.10059090966,29.149182498485406,22.821084800610546,-64126.37291597197,27.76340029569144,22.930519188795934,774178.6891768347,30.36113537728099,19.347482952818233,-915002.5130952934,24.353394889601475,19.236967564127895,174384.38741694344,27.999999999999996,0.0,569257.8933248651 
 05/19  03:00:00,18.4,0.0,227372.78991847683,27.7803846672185,21.36748255563126,272618.42368415365,28.369738747053006,21.89738087228323,80075.40182328534,29.645889385162945,23.07689808039109,-366229.0424798451,28.789325872395594,22.312743573105347,-71422.0472095385,27.57654218474775,22.628795729960256,646491.1622889314,29.70389888095174,18.506605953457303,-731033.5882653899,24.078804829603314,18.935292461418953,169499.6901584036,28.000000000000004,0.0,364332.619615106 
 05/19  04:00:00,17.3,0.0,238374.5798490135,27.482906300288686,20.69520518061873,233916.3611679211,28.026836013537206,21.14980381614865,61102.45850966406,29.19348720045376,22.16681636429123,-349699.64820330945,28.40516276372918,21.537258441888106,-79504.45532869188,27.351151929937604,22.095051569631302,526850.1528265837,29.045079829329666,17.62594031893721,-565203.447153264,23.560202463676774,18.189758319860175,172538.5781810966,28.000000000000007,0.0,156033.10639796098 
 05/19  05:00:00,17.0,0.0,237715.51969816315,27.167946559921106,20.295482302951225,197064.88423281655,27.64975747869052,20.705211688072797,47541.75546156196,28.72590880422103,21.593802754050685,-332417.8241419728,28.001217032349118,21.05672622077553,-85108.29835072813,27.096807674645813,21.77759809669321,418258.7527271251,28.39136602525586,16.895369886514928,-412564.7846498353,23.260116216167035,17.88123181809135,167225.51472103334,27.934102573664028,0.0,0.0 
 05/19  06:00:00,17.3,0.0,228864.23275774007,26.832448002115104,20.1253860013475,162946.06385118896,27.264961439765738,20.51069542683293,31937.851235809318,28.24137660926246,21.286899154359514,-313936.86395099096,27.57016172456681,20.817161523069448,-85923.69915789492,26.814788330589614,21.675343213339968,319595.86337808357,27.739458095844043,16.287154756458882,-271091.4885733572,23.09687968288904,17.87554359340413,156472.2732171616,27.51496736834938,0.0,0.0 
 05/19  07:00:00,17.7,9114.922501513818,0.0,26.478759502520727,21.51705865052277,138147.9246443225,26.851119854494875,21.07882014240728,25483.486535604596,27.753219511354402,21.82983071850044,-291409.6952595363,27.152620403341928,26.29000861071421,-88302.59468846823,26.525238863262935,21.656725985945855,232025.27156406382,27.118447836737168,20.288288872288202,-145208.7163108506,23.402515264103272,18.465764496028214,129264.3235148645,27.100134694519568,0.0,0.0 
